"Order_ID","Order_Date","Customer_ID","Product_ID","Store_ID","Quantity","Unit_Price","Discount_%","Discount_Amount","Gross_Sales","Net_Sales","Profit","Payment_Mode","Order_Status"
"O500203","2025-09-28 00:00:00","C201792","P100307","S3097","5","5515.71","20","5515.71","27578.55","22062.84","-2229.21","Debit Card","Completed"
"O500204","2025-02-22 00:00:00","C200661","P100183","S3115","5","615.93","20","615.93","3079.65","2463.72","-1034.58","Debit Card","Completed"
"O500205","2025-11-14 00:00:00","C201039","P100482","S3052","5","5375.1","15","4031.32","26875.5","22844.18","10626.42","Wallet","Completed"
"O500206","2025-10-21 00:00:00","C203165","P100156","S3112","4","5337.21","5","1067.44","21348.84","20281.4","14670.88","Debit Card","Completed"
"O500207","2025-09-02 00:00:00","C202460","P100650","S3045","5","4122.63","15","3091.97","20613.15","17521.18","5891.13","Debit Card","Completed"
"O500208","2024-04-05 00:00:00","C204316","P100006","S3103","5","5829.76","5","1457.44","29148.8","27691.36","20332.21","Credit Card","Completed"
"O500209","2025-08-24 00:00:00","C201584","P100107","S3058","1","271.6","20","54.32","271.6","217.28","-2886.51","Credit Card","Completed"
"O500210","2024-10-16 00:00:00","C201132","P100328","S3031","5","7264.98","10","3632.49","36324.9","32692.41","30623.36","UPI","Completed"
"O500211","2025-07-13 00:00:00","C200129","P100235","S3090","4","6399.48","20","5119.58","25597.92","20478.34","7677.02","Cash","Completed"
"O500212","2025-04-23 00:00:00","C200756","P100584","S3062","4","1621.42","5","324.28","6485.68","6161.4","-10394.72","Cash","Cancelled"
"O500213","2024-07-15 00:00:00","C201032","P100380","S3057","5","7963.87","20","7963.87","39819.35","31855.48","20622.68","Wallet","Completed"
"O500214","2025-01-01 00:00:00","C203026","P100286","S3048","2","6639.73","5","663.97","13279.46","12615.49","12118.41","Cash","Completed"
"O500215","2025-01-07 00:00:00","C200764","P100333","S3064","2","3726.04","10","745.21","7452.08","6706.87","2341.09","UPI","Returned"
"O500216","2024-11-23 00:00:00","C201956","P100334","S3101","1","6927.34","15","1039.1","6927.34","5888.24","4607.1","Credit Card","Completed"
"O500217","2025-05-17 00:00:00","C201502","P100067","S3011","3","4673.47","15","2103.06","14020.41","11917.35","1024.56","Cash","Cancelled"
"O500218","2024-05-24 00:00:00","C200430","P100325","S3064","3","6324.5","15","2846.02","18973.5","16127.48","1575.65","Debit Card","Completed"
"O500219","2025-06-18 00:00:00","C204477","P100283","S3040","5","3717.38","5","929.35","18586.9","17657.56","8845.65","UPI","Completed"
"O500220","2025-11-09 00:00:00","C202065","P100496","S3021","1","1205.73","20","241.15","1205.73","964.58","-3540.53","UPI","Completed"
"O500221","2024-07-16 00:00:00","C201432","P100218","S3083","1","596.42","15","89.46","596.42","506.96","-3020.24","Debit Card","Completed"
"O500222","2024-05-29 00:00:00","C202154","P100064","S3064","2","3889.31","5","388.93","7778.62","7389.69","3246.01","Debit Card","Completed"
"O500223","2025-01-17 00:00:00","C202809","P100617","S3110","3","2264.08","20","1358.45","6792.24","5433.79","144.22","UPI","Completed"
"O500224","2025-04-21 00:00:00","C202369","P100406","S3011","2","4137.92","5","413.79","8275.84","7862.05","16.43","Cash","Completed"
"O500225","2025-11-25 00:00:00","C200913","P100373","S3059","4","7147.04","10","2858.82","28588.16","25729.34","19432.34","Wallet","Completed"
"O500226","2025-01-07 00:00:00","C203506","P100794","S3072","5","6814.76","20","6814.76","34073.8","27259.04","15610.69","Debit Card","Completed"
"O500227","2024-06-16 00:00:00","C204415","P100610","S3032","1","5799.37","15","869.91","5799.37","4929.46","890.13","Wallet","Completed"
"O500228","2025-03-16 00:00:00","C203735","P100758","S3064","3","7143.63","10","2143.09","21430.89","19287.8","17335.22","Cash","Returned"
"O500229","2024-02-05 00:00:00","C201020","P100422","S3078","1","2272.37","15","340.86","2272.37","1931.51","67.53","Wallet","Completed"
"O500230","2025-11-15 00:00:00","C202329","P100016","S3008","2","4554.97","5","455.5","9109.94","8654.44","-850.18","UPI","Returned"
"O500231","2024-09-12 00:00:00","C203384","P100245","S3084","1","2273.08","15","340.96","2273.08","1932.12","201.84","Cash","Completed"
"O500232","2024-08-08 00:00:00","C202950","P100054","S3113","4","4776.91","20","3821.53","19107.64","15286.11","-2287.61","UPI","Completed"
"O500233","2025-01-09 00:00:00","C204938","P100017","S3016","2","5535.97","10","1107.19","11071.94","9964.75","2079.93","Credit Card","Completed"
"O500234","2024-03-03 00:00:00","C202554","P100028","S3038","4","3259.83","20","2607.86","13039.32","10431.46","-2631.54","Cash","Completed"
"O500235","2024-04-01 00:00:00","C204278","P100663","S3051","5","1748.78","10","874.39","8743.9","7869.51","-4988.69","Credit Card","Completed"
"O500236","2024-12-18 00:00:00","C200421","P100773","S3050","5","7731.1","10","3865.55","38655.5","34789.95","31369.6","Cash","Completed"
"O500237","2025-07-03 00:00:00","C204512","P100532","S3004","4","2819.35","0","0","11277.4","11277.4","-374.68","Cash","Completed"
"O500238","2024-01-06 00:00:00","C201982","P100672","S3028","3","6686.43","20","4011.86","20059.29","16047.43","2731.36","Cash","Completed"
"O500239","2025-01-24 00:00:00","C203223","P100624","S3046","4","6919.3","20","5535.44","27677.2","22141.76","12297.92","Credit Card","Completed"
"O500240","2025-02-02 00:00:00","C204737","P100136","S3019","4","2314.92","15","1388.95","9259.68","7870.73","5095.01","Wallet","Completed"
"O500241","2024-03-10 00:00:00","C204750","P100173","S3113","3","983.64","5","147.55","2950.92","2803.37","-10182.34","Debit Card","Completed"
"O500242","2024-02-27 00:00:00","C204716","P100265","S3030","3","7064.87","0","0","21194.61","21194.61","11262.81","Cash","Completed"
"O500243","2025-02-20 00:00:00","C203013","P100750","S3098","2","5947.96","5","594.8","11895.92","11301.12","10993.76","Wallet","Completed"
"O500244","2024-10-15 00:00:00","C203134","P100585","S3086","4","536.57","5","107.31","2146.28","2038.97","-13645.19","Debit Card","Completed"
"O500245","2025-02-15 00:00:00","C202776","P100109","S3111","2","2242.72","0","0","4485.44","4485.44","-1869.52","Debit Card","Completed"
"O500246","2025-01-02 00:00:00","C204711","P100096","S3077","1","6302.36","10","630.24","6302.36","5672.12","5477.35","Cash","Completed"
"O500247","2025-03-21 00:00:00","C204398","P100420","S3060","1","441.54","5","22.08","441.54","419.46","340.95","Cash","Completed"
"O500248","2025-02-22 00:00:00","C203479","P100653","S3100","2","231.4","20","92.56","462.8","370.24","-301.78","UPI","Completed"
"O500249","2025-10-31 00:00:00","C201302","P100312","S3076","1","6709.37","5","335.47","6709.37","6373.9","2013.69","Debit Card","Completed"
"O500250","2025-05-12 00:00:00","C201258","P100202","S3082","3","6307.32","10","1892.2","18921.96","17029.76","15803.93","Wallet","Completed"
"O500251","2024-03-09 00:00:00","C203207","P100381","S3008","3","6857.11","15","3085.7","20571.33","17485.63","4443.73","Wallet","Cancelled"
"O500252","2025-04-11 00:00:00","C200034","P100535","S3082","5","5194.91","5","1298.73","25974.55","24675.82","22305.77","Debit Card","Completed"
"O500253","2024-08-09 00:00:00","C204495","P100215","S3008","5","7881.12","10","3940.56","39405.6","35465.04","31688.29","Debit Card","Completed"
"O500254","2024-12-25 00:00:00","C204953","P100573","S3039","1","3133.25","15","469.99","3133.25","2663.26","636.65","Cash","Completed"
"O500255","2025-11-07 00:00:00","C202588","P100330","S3021","5","4518.69","20","4518.69","22593.45","18074.76","4960.36","UPI","Cancelled"
"O500256","2024-02-27 00:00:00","C202175","P100156","S3066","1","5337.21","5","266.86","5337.21","5070.35","3667.72","Debit Card","Completed"
"O500257","2025-11-09 00:00:00","C200012","P100170","S3020","3","7778.28","10","2333.48","23334.84","21001.36","20389.03","Debit Card","Completed"
"O500258","2025-02-09 00:00:00","C200775","P100585","S3109","3","536.57","5","80.49","1609.71","1529.22","-10233.9","Wallet","Completed"
"O500259","2024-07-14 00:00:00","C203969","P100318","S3097","2","1764.14","0","0","3528.28","3528.28","-443.42","Credit Card","Completed"
"O500260","2025-07-03 00:00:00","C204192","P100363","S3064","1","2466.02","0","0","2466.02","2466.02","2391.57","Credit Card","Completed"
"O500261","2025-05-07 00:00:00","C201597","P100771","S3054","3","5727.32","0","0","17181.96","17181.96","4977.18","Cash","Completed"
"O500262","2025-05-28 00:00:00","C203664","P100095","S3025","3","5118.52","20","3071.11","15355.56","12284.45","-812.44","Debit Card","Completed"
"O500263","2025-09-30 00:00:00","C204917","P100442","S3089","3","3224.36","20","1934.62","9673.08","7738.46","1665.95","Credit Card","Completed"
"O500264","2025-07-29 00:00:00","C201502","P100361","S3002","5","178.24","10","89.12","891.2","802.08","-23867.02","Cash","Completed"
"O500265","2024-07-06 00:00:00","C202089","P100416","S3088","3","641.78","20","385.07","1925.34","1540.27","-5078.15","Wallet","Completed"
"O500266","2025-10-15 00:00:00","C204100","P100602","S3032","4","1674.39","10","669.76","6697.56","6027.8","-11030.4","UPI","Completed"
"O500267","2025-08-01 00:00:00","C201614","P100746","S3094","1","576.5","5","28.83","576.5","547.67","10.62","UPI","Completed"
"O500268","2024-12-08 00:00:00","C203765","P100143","S3096","1","3641.94","20","728.39","3641.94","2913.55","-518.76","Cash","Completed"
"O500269","2024-08-06 00:00:00","C202248","P100559","S3088","4","6069.21","10","2427.68","24276.84","21849.16","10515.68","UPI","Returned"
"O500270","2024-12-12 00:00:00","C203043","P100247","S3081","3","1194.44","0","0","3583.32","3583.32","2243.61","Credit Card","Completed"
"O500271","2025-01-16 00:00:00","C202560","P100264","S3104","2","1394.36","0","0","2788.72","2788.72","-5129.3","Cash","Completed"
"O500272","2024-02-05 00:00:00","C203678","P100548","S3041","4","1193.18","20","954.54","4772.72","3818.18","-9269.18","Credit Card","Completed"
"O500273","2024-11-24 00:00:00","C200105","P100734","S3092","2","4013.83","15","1204.15","8027.66","6823.51","6009.87","Credit Card","Completed"
"O500274","2024-11-11 00:00:00","C202401","P100767","S3054","4","5091.08","5","1018.22","20364.32","19346.1","-257.3","Debit Card","Completed"
"O500275","2024-08-09 00:00:00","C201396","P100352","S3070","1","2493.63","0","0","2493.63","2493.63","-2192.57","Wallet","Completed"
"O500276","2025-05-20 00:00:00","C201880","P100145","S3086","1","597.7","0","0","597.7","597.7","-806.75","Debit Card","Completed"
"O500277","2024-06-17 00:00:00","C200652","P100354","S3113","3","2309.65","5","346.45","6928.95","6582.5","4619.18","UPI","Completed"
"O500278","2025-06-23 00:00:00","C201160","P100793","S3085","1","6591.66","15","988.75","6591.66","5602.91","1815.45","Wallet","Completed"
"O500279","2025-01-08 00:00:00","C204520","P100126","S3030","3","5857.71","10","1757.31","17573.13","15815.82","5149.47","Debit Card","Completed"
"O500280","2025-06-14 00:00:00","C204965","P100237","S3034","3","7327.51","20","4396.51","21982.53","17586.02","16966.97","UPI","Completed"
"O500281","2025-12-31 00:00:00","C202837","P100775","S3005","4","7610.12","20","6088.1","30440.48","24352.38","5776.34","Debit Card","Completed"
"O500282","2024-06-18 00:00:00","C202530","P100635","S3071","5","7847.46","0","0","39237.3","39237.3","15150.2","Credit Card","Completed"
"O500283","2025-05-16 00:00:00","C204003","P100462","S3018","5","7644.08","10","3822.04","38220.4","34398.36","27793.16","Debit Card","Completed"
"O500284","2025-07-29 00:00:00","C202940","P100158","S3117","2","4516.53","5","451.65","9033.06","8581.41","6985.93","UPI","Completed"
"O500285","2024-03-14 00:00:00","C204284","P100303","S3079","3","5102.41","20","3061.45","15307.23","12245.78","1465.79","Debit Card","Completed"
"O500286","2025-09-02 00:00:00","C200388","P100058","S3094","4","105.49","10","42.2","421.96","379.76","-18742.12","Credit Card","Completed"
"O500287","2025-08-20 00:00:00","C203701","P100555","S3061","3","325.17","20","195.1","975.51","780.41","-7652.68","Wallet","Completed"
"O500288","2025-12-06 00:00:00","C202165","P100071","S3073","5","5437.63","20","5437.63","27188.15","21750.52","4589.87","Debit Card","Completed"
"O500289","2025-04-11 00:00:00","C203834","P100240","S3110","2","5591.52","15","1677.46","11183.04","9505.58","4046.74","Cash","Completed"
"O500290","2024-06-28 00:00:00","C200178","P100655","S3026","5","5526.76","20","5526.76","27633.8","22107.04","-2489.01","UPI","Completed"
"O500291","2024-05-18 00:00:00","C200295","P100078","S3031","4","2727.17","10","1090.87","10908.68","9817.81","2731.17","Cash","Returned"
"O500292","2024-04-29 00:00:00","C201534","P100228","S3046","5","7718.66","15","5789","38593.3","32804.3","29269.6","Wallet","Completed"
"O500293","2025-06-28 00:00:00","C203213","P100260","S3030","5","3388.67","0","0","16943.35","16943.35","11267.8","Cash","Completed"
"O500294","2024-03-20 00:00:00","C203189","P100461","S3093","1","6604.42","0","0","6604.42","6604.42","4149.35","Cash","Completed"
"O500295","2025-03-19 00:00:00","C201545","P100762","S3086","5","7715.5","10","3857.75","38577.5","34719.75","21344.75","Cash","Cancelled"
"O500296","2024-03-24 00:00:00","C202229","P100068","S3102","5","4526.96","0","0","22634.8","22634.8","10111.9","Cash","Completed"
"O500297","2025-02-27 00:00:00","C202809","P100733","S3011","4","2229.56","15","1337.74","8918.24","7580.5","-6802.7","Cash","Completed"
"O500298","2025-06-30 00:00:00","C200147","P100535","S3005","5","5194.91","10","2597.46","25974.55","23377.1","21007.04","Credit Card","Completed"
"O500299","2024-01-24 00:00:00","C204230","P100290","S3013","4","6621.75","0","0","26487","26487","11926.88","Wallet","Completed"
"O500300","2024-07-26 00:00:00","C203670","P100702","S3097","5","2418.7","15","1814.02","12093.5","10279.48","1993.73","Credit Card","Completed"
"O500301","2025-08-06 00:00:00","C204218","P100460","S3075","1","2530.23","0","0","2530.23","2530.23","1978.2","Cash","Completed"
"O500302","2025-10-07 00:00:00","C201557","P100193","S3002","5","3741.38","10","1870.69","18706.9","16836.21","11623.21","Wallet","Completed"
"O500303","2025-01-07 00:00:00","C203657","P100607","S3116","1","1883.78","15","282.57","1883.78","1601.21","-332.88","Debit Card","Completed"
"O500304","2024-05-07 00:00:00","C202818","P100409","S3097","3","3942.32","20","2365.39","11826.96","9461.57","-3734.38","Credit Card","Completed"
"O500305","2024-06-11 00:00:00","C203764","P100355","S3108","5","6992.21","15","5244.16","34961.05","29716.89","18274.94","Credit Card","Completed"
"O500306","2025-10-22 00:00:00","C202865","P100321","S3102","1","5253.05","20","1050.61","5253.05","4202.44","901.59","Wallet","Completed"
"O500307","2025-09-13 00:00:00","C203612","P100651","S3076","3","5042.61","5","756.39","15127.83","14371.44","13357.71","Credit Card","Completed"
"O500308","2025-01-10 00:00:00","C202250","P100745","S3096","3","5679.25","5","851.89","17037.75","16185.86","13450.34","Credit Card","Completed"
"O500309","2024-10-11 00:00:00","C203542","P100684","S3111","4","3307.74","0","0","13230.96","13230.96","7886.64","Cash","Completed"
"O500310","2024-11-29 00:00:00","C200314","P100736","S3090","1","1139.92","0","0","1139.92","1139.92","1029.98","Debit Card","Completed"
"O500311","2024-11-11 00:00:00","C202162","P100022","S3007","5","3735.54","20","3735.54","18677.7","14942.16","3123.96","Credit Card","Completed"
"O500312","2024-06-14 00:00:00","C203295","P100035","S3037","5","2894.65","20","2894.65","14473.25","11578.6","-7966.1","Debit Card","Completed"
"O500313","2025-04-25 00:00:00","C204572","P100498","S3031","5","3422.51","20","3422.51","17112.55","13690.04","7577.49","Wallet","Completed"
"O500314","2025-09-05 00:00:00","C202456","P100588","S3001","1","7734.03","0","0","7734.03","7734.03","6183.54","Wallet","Cancelled"
"O500315","2025-02-18 00:00:00","C200521","P100008","S3053","4","1771.01","10","708.4","7084.04","6375.64","1550.2","Credit Card","Returned"
"O500316","2025-09-02 00:00:00","C200272","P100187","S3036","5","3709.74","5","927.44","18548.7","17621.26","-2343.04","UPI","Completed"
"O500317","2024-06-03 00:00:00","C202006","P100191","S3094","2","6811.8","5","681.18","13623.6","12942.42","6055.32","Cash","Completed"
"O500318","2024-02-24 00:00:00","C204448","P100456","S3012","5","3335.29","20","3335.29","16676.45","13341.16","-9852.94","Debit Card","Completed"
"O500319","2025-11-02 00:00:00","C200249","P100621","S3094","4","3744.39","15","2246.63","14977.56","12730.93","9906.93","Cash","Completed"
"O500320","2024-11-17 00:00:00","C203131","P100720","S3046","5","3638.85","10","1819.43","18194.25","16374.82","354.08","Wallet","Completed"
"O500321","2024-05-23 00:00:00","C201582","P100243","S3093","1","6868.86","0","0","6868.86","6868.86","3284.13","Cash","Completed"
